"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","SHPRICE","TOT","IDX2015","M","2006-04",98.93745,
"NLD","SHPRICE","TOT","IDX2015","M","2006-05",95.43681,
"NLD","SHPRICE","TOT","IDX2015","M","2006-06",89.90617,
"NLD","SHPRICE","TOT","IDX2015","M","2006-07",93.00586,
"NLD","SHPRICE","TOT","IDX2015","M","2006-08",96.07469,
"NLD","SHPRICE","TOT","IDX2015","M","2006-09",98.02199,
"NLD","SHPRICE","TOT","IDX2015","M","2006-10",102.0049,
"NLD","SHPRICE","TOT","IDX2015","M","2006-11",103.2021,
"NLD","SHPRICE","TOT","IDX2015","M","2006-12",103.2021,
"NLD","SHPRICE","TOT","IDX2015","M","2007-01",106.3467,
"NLD","SHPRICE","TOT","IDX2015","M","2007-02",108.5085,
"NLD","SHPRICE","TOT","IDX2015","M","2007-03",106.5654,
"NLD","SHPRICE","TOT","IDX2015","M","2007-04",113.2694,
"NLD","SHPRICE","TOT","IDX2015","M","2007-05",115.3499,
"NLD","SHPRICE","TOT","IDX2015","M","2007-06",117.464,
"NLD","SHPRICE","TOT","IDX2015","M","2007-07",118.8407,
"NLD","SHPRICE","TOT","IDX2015","M","2007-08",110.889,
"NLD","SHPRICE","TOT","IDX2015","M","2007-09",114.2326,
"NLD","SHPRICE","TOT","IDX2015","M","2007-10",117.7851,
"NLD","SHPRICE","TOT","IDX2015","M","2007-11",108.9487,
"NLD","SHPRICE","TOT","IDX2015","M","2007-12",108.9627,
"NLD","SHPRICE","TOT","IDX2015","M","2008-01",99.57393,
"NLD","SHPRICE","TOT","IDX2015","M","2008-02",96.04806,
"NLD","SHPRICE","TOT","IDX2015","M","2008-03",93.70122,
"NLD","SHPRICE","TOT","IDX2015","M","2008-04",99.99872,
"NLD","SHPRICE","TOT","IDX2015","M","2008-05",104.848,
"NLD","SHPRICE","TOT","IDX2015","M","2008-06",99.08185,
"NLD","SHPRICE","TOT","IDX2015","M","2008-07",87.16258,
"NLD","SHPRICE","TOT","IDX2015","M","2008-08",88.24068,
"NLD","SHPRICE","TOT","IDX2015","M","2008-09",82.28806,
"NLD","SHPRICE","TOT","IDX2015","M","2008-10",60.68141,
"NLD","SHPRICE","TOT","IDX2015","M","2008-11",55.66388,
"NLD","SHPRICE","TOT","IDX2015","M","2008-12",53.16423,
"NLD","SHPRICE","TOT","IDX2015","M","2009-01",54.71056,
"NLD","SHPRICE","TOT","IDX2015","M","2009-02",52.48849,
"NLD","SHPRICE","TOT","IDX2015","M","2009-03",46.6971,
"NLD","SHPRICE","TOT","IDX2015","M","2009-04",51.22395,
"NLD","SHPRICE","TOT","IDX2015","M","2009-05",56.51906,
"NLD","SHPRICE","TOT","IDX2015","M","2009-06",57.51444,
"NLD","SHPRICE","TOT","IDX2015","M","2009-07",57.90558,
"NLD","SHPRICE","TOT","IDX2015","M","2009-08",63.84979,
"NLD","SHPRICE","TOT","IDX2015","M","2009-09",67.17518,
"NLD","SHPRICE","TOT","IDX2015","M","2009-10",68.87152,
"NLD","SHPRICE","TOT","IDX2015","M","2009-11",68.57291,
"NLD","SHPRICE","TOT","IDX2015","M","2009-12",71.16228,
"NLD","SHPRICE","TOT","IDX2015","M","2010-01",73.47408,
"NLD","SHPRICE","TOT","IDX2015","M","2010-02",70.28187,
"NLD","SHPRICE","TOT","IDX2015","M","2010-03",74.41478,
"NLD","SHPRICE","TOT","IDX2015","M","2010-04",77.4752,
"NLD","SHPRICE","TOT","IDX2015","M","2010-05",71.05013,
"NLD","SHPRICE","TOT","IDX2015","M","2010-06",71.19593,
"NLD","SHPRICE","TOT","IDX2015","M","2010-07",70.47253,
"NLD","SHPRICE","TOT","IDX2015","M","2010-08",70.64777,
"NLD","SHPRICE","TOT","IDX2015","M","2010-09",72.66376,
"NLD","SHPRICE","TOT","IDX2015","M","2010-10",74.01663,
"NLD","SHPRICE","TOT","IDX2015","M","2010-11",74.85639,
"NLD","SHPRICE","TOT","IDX2015","M","2010-12",77.33221,
"NLD","SHPRICE","TOT","IDX2015","M","2011-01",79.38044,
"NLD","SHPRICE","TOT","IDX2015","M","2011-02",81.18613,
"NLD","SHPRICE","TOT","IDX2015","M","2011-03",79.30473,
"NLD","SHPRICE","TOT","IDX2015","M","2011-04",79.94962,
"NLD","SHPRICE","TOT","IDX2015","M","2011-05",77.95046,
"NLD","SHPRICE","TOT","IDX2015","M","2011-06",74.28159,
"NLD","SHPRICE","TOT","IDX2015","M","2011-07",74.32365,
"NLD","SHPRICE","TOT","IDX2015","M","2011-08",63.73343,
"NLD","SHPRICE","TOT","IDX2015","M","2011-09",61.22396,
"NLD","SHPRICE","TOT","IDX2015","M","2011-10",65.14518,
"NLD","SHPRICE","TOT","IDX2015","M","2011-11",63.91848,
"NLD","SHPRICE","TOT","IDX2015","M","2011-12",66.38028,
"NLD","SHPRICE","TOT","IDX2015","M","2012-01",69.53043,
"NLD","SHPRICE","TOT","IDX2015","M","2012-02",71.7525,
"NLD","SHPRICE","TOT","IDX2015","M","2012-03",72.19131,
"NLD","SHPRICE","TOT","IDX2015","M","2012-04",69.17995,
"NLD","SHPRICE","TOT","IDX2015","M","2012-05",66.20084,
"NLD","SHPRICE","TOT","IDX2015","M","2012-06",65.61482,
"NLD","SHPRICE","TOT","IDX2015","M","2012-07",70.02812,
"NLD","SHPRICE","TOT","IDX2015","M","2012-08",72.51656,
"NLD","SHPRICE","TOT","IDX2015","M","2012-09",72.81937,
"NLD","SHPRICE","TOT","IDX2015","M","2012-10",72.15205,
"NLD","SHPRICE","TOT","IDX2015","M","2012-11",72.16467,
"NLD","SHPRICE","TOT","IDX2015","M","2012-12",74.16663,
"NLD","SHPRICE","TOT","IDX2015","M","2013-01",75.84335,
"NLD","SHPRICE","TOT","IDX2015","M","2013-02",74.70638,
"NLD","SHPRICE","TOT","IDX2015","M","2013-03",75.79008,
"NLD","SHPRICE","TOT","IDX2015","M","2013-04",74.78629,
"NLD","SHPRICE","TOT","IDX2015","M","2013-05",77.9084,
"NLD","SHPRICE","TOT","IDX2015","M","2013-06",74.52132,
"NLD","SHPRICE","TOT","IDX2015","M","2013-07",77.40932,
"NLD","SHPRICE","TOT","IDX2015","M","2013-08",79.27249,
"NLD","SHPRICE","TOT","IDX2015","M","2013-09",80.17954,
"NLD","SHPRICE","TOT","IDX2015","M","2013-10",81.27586,
"NLD","SHPRICE","TOT","IDX2015","M","2013-11",83.61709,
"NLD","SHPRICE","TOT","IDX2015","M","2013-12",82.62171,
"NLD","SHPRICE","TOT","IDX2015","M","2014-01",85.15221,
"NLD","SHPRICE","TOT","IDX2015","M","2014-02",84.50872,
"NLD","SHPRICE","TOT","IDX2015","M","2014-03",84.68677,
"NLD","SHPRICE","TOT","IDX2015","M","2014-04",86.38591,
"NLD","SHPRICE","TOT","IDX2015","M","2014-05",87.35045,
"NLD","SHPRICE","TOT","IDX2015","M","2014-06",89.54588,
"NLD","SHPRICE","TOT","IDX2015","M","2014-07",88.33881,
"NLD","SHPRICE","TOT","IDX2015","M","2014-08",86.79528,
"NLD","SHPRICE","TOT","IDX2015","M","2014-09",90.26086,
"NLD","SHPRICE","TOT","IDX2015","M","2014-10",85.46484,
"NLD","SHPRICE","TOT","IDX2015","M","2014-11",89.16595,
"NLD","SHPRICE","TOT","IDX2015","M","2014-12",89.79963,
"NLD","SHPRICE","TOT","IDX2015","M","2015-01",92.30769,
"NLD","SHPRICE","TOT","IDX2015","M","2015-02",99.21223,
"NLD","SHPRICE","TOT","IDX2015","M","2015-03",104.5522,
"NLD","SHPRICE","TOT","IDX2015","M","2015-04",106.7532,
"NLD","SHPRICE","TOT","IDX2015","M","2015-05",105.4172,
"NLD","SHPRICE","TOT","IDX2015","M","2015-06",103.1166,
"NLD","SHPRICE","TOT","IDX2015","M","2015-07",103.7825,
"NLD","SHPRICE","TOT","IDX2015","M","2015-08",100.9675,
"NLD","SHPRICE","TOT","IDX2015","M","2015-09",92.80257,
"NLD","SHPRICE","TOT","IDX2015","M","2015-10",96.14619,
"NLD","SHPRICE","TOT","IDX2015","M","2015-11",99.81085,
"NLD","SHPRICE","TOT","IDX2015","M","2015-12",95.1312,
"NLD","SHPRICE","TOT","IDX2015","M","2016-01",90.04917,
"NLD","SHPRICE","TOT","IDX2015","M","2016-02",88.10749,
"NLD","SHPRICE","TOT","IDX2015","M","2016-03",94.01244,
"NLD","SHPRICE","TOT","IDX2015","M","2016-04",95.72141,
"NLD","SHPRICE","TOT","IDX2015","M","2016-05",94.51574,
"NLD","SHPRICE","TOT","IDX2015","M","2016-06",93.72645,
"NLD","SHPRICE","TOT","IDX2015","M","2016-07",95.21531,
"NLD","SHPRICE","TOT","IDX2015","M","2016-08",96.44481,
"NLD","SHPRICE","TOT","IDX2015","M","2016-09",96.50089,
"NLD","SHPRICE","TOT","IDX2015","M","2016-10",97.21587,
"NLD","SHPRICE","TOT","IDX2015","M","2016-11",95.87422,
"NLD","SHPRICE","TOT","IDX2015","M","2016-12",100.3029,
"NLD","SHPRICE","TOT","IDX2015","M","2017-01",102.9806,
"NLD","SHPRICE","TOT","IDX2015","M","2017-02",104.7961,
"NLD","SHPRICE","TOT","IDX2015","M","2017-03",108.1328,
"NLD","SHPRICE","TOT","IDX2015","M","2017-04",109.78,
"NLD","SHPRICE","TOT","IDX2015","M","2017-05",112.7325,
"NLD","SHPRICE","TOT","IDX2015","M","2017-06",111.2843,
"NLD","SHPRICE","TOT","IDX2015","M","2017-07",110.7978,
"NLD","SHPRICE","TOT","IDX2015","M","2017-08",110.8707,
"NLD","SHPRICE","TOT","IDX2015","M","2017-09",111.489,
"NLD","SHPRICE","TOT","IDX2015","M","2017-10",114.9041,
"NLD","SHPRICE","TOT","IDX2015","M","2017-11",113.9985,
"NLD","SHPRICE","TOT","IDX2015","M","2017-12",114.3966,
"NLD","SHPRICE","TOT","IDX2015","M","2018-01",117.3883,
"NLD","SHPRICE","TOT","IDX2015","M","2018-02",111.517,
"NLD","SHPRICE","TOT","IDX2015","M","2018-03",110.7039,
"NLD","SHPRICE","TOT","IDX2015","M","2018-04",113.512,
"NLD","SHPRICE","TOT","IDX2015","M","2018-05",116.4476,
"NLD","SHPRICE","TOT","IDX2015","M","2018-06",115.6864,
"NLD","SHPRICE","TOT","IDX2015","M","2018-07",116.4575,
"NLD","SHPRICE","TOT","IDX2015","M","2018-08",116.4294,
"NLD","SHPRICE","TOT","IDX2015","M","2018-09",113.7713,
"NLD","SHPRICE","TOT","IDX2015","M","2018-10",109.487,
"NLD","SHPRICE","TOT","IDX2015","M","2018-11",107.9841,
"NLD","SHPRICE","TOT","IDX2015","M","2018-12",102.4577,
"NLD","SHPRICE","TOT","IDX2015","M","2019-01",104.0097,
"NLD","SHPRICE","TOT","IDX2015","M","2019-02",110.9464,
"NLD","SHPRICE","TOT","IDX2015","M","2019-03",112.933,
"NLD","SHPRICE","TOT","IDX2015","M","2019-04",117.6028,
"NLD","SHPRICE","TOT","IDX2015","M","2019-05",115.1396,
"NLD","SHPRICE","TOT","IDX2015","M","2019-06",115.2798,
"NLD","SHPRICE","TOT","IDX2015","M","2019-07",118.8407,
"NLD","SHPRICE","TOT","IDX2015","M","2019-08",113.4194,
"NLD","SHPRICE","TOT","IDX2015","M","2019-09",117.307,
"NLD","SHPRICE","TOT","IDX2015","M","2019-10",116.3481,
"NLD","SHPRICE","TOT","IDX2015","M","2019-11",119.1534,
"NLD","SHPRICE","TOT","IDX2015","M","2019-12",120.5553,
"NLD","SHPRICE","TOT","IDX2015","M","2020-01",122.8292,
"NLD","SHPRICE","TOT","IDX2015","M","2020-02",122.5096,
"NLD","SHPRICE","TOT","IDX2015","M","2020-03",94.91529,
"NLD","SHPRICE","TOT","IDX2015","M","2020-04",99.27952,
"NZL","SHPRICE","TOT","IDX2015","M","1967-01",9.455466,
"NZL","SHPRICE","TOT","IDX2015","M","1967-02",9.053477,
"NZL","SHPRICE","TOT","IDX2015","M","1967-03",8.983566,
"NZL","SHPRICE","TOT","IDX2015","M","1967-04",8.931133,
"NZL","SHPRICE","TOT","IDX2015","M","1967-05",9.175822,
"NZL","SHPRICE","TOT","IDX2015","M","1967-06",9.184561,
"NZL","SHPRICE","TOT","IDX2015","M","1967-07",9.298166,
"NZL","SHPRICE","TOT","IDX2015","M","1967-08",9.044739,
"NZL","SHPRICE","TOT","IDX2015","M","1967-09",8.826266,
"NZL","SHPRICE","TOT","IDX2015","M","1967-10",8.625273,
"NZL","SHPRICE","TOT","IDX2015","M","1967-11",8.7214,
"NZL","SHPRICE","TOT","IDX2015","M","1967-12",8.817528,
"NZL","SHPRICE","TOT","IDX2015","M","1968-01",8.712662,
"NZL","SHPRICE","TOT","IDX2015","M","1968-02",9.053477,
"NZL","SHPRICE","TOT","IDX2015","M","1968-03",9.569072,
"NZL","SHPRICE","TOT","IDX2015","M","1968-04",10.02349,
"NZL","SHPRICE","TOT","IDX2015","M","1968-05",10.55656,
"NZL","SHPRICE","TOT","IDX2015","M","1968-06",10.8799,
"NZL","SHPRICE","TOT","IDX2015","M","1968-07",10.87116,
"NZL","SHPRICE","TOT","IDX2015","M","1968-08",11.36054,
"NZL","SHPRICE","TOT","IDX2015","M","1968-09",11.73631,
"NZL","SHPRICE","TOT","IDX2015","M","1968-10",11.73631,
"NZL","SHPRICE","TOT","IDX2015","M","1968-11",12.0247,
"NZL","SHPRICE","TOT","IDX2015","M","1968-12",12.17326,
"NZL","SHPRICE","TOT","IDX2015","M","1969-01",12.56651,
"NZL","SHPRICE","TOT","IDX2015","M","1969-02",12.77624,
"NZL","SHPRICE","TOT","IDX2015","M","1969-03",12.50533,
"NZL","SHPRICE","TOT","IDX2015","M","1969-04",13.23066,
"NZL","SHPRICE","TOT","IDX2015","M","1969-05",13.51031,
"NZL","SHPRICE","TOT","IDX2015","M","1969-06",13.31805,
"NZL","SHPRICE","TOT","IDX2015","M","1969-07",13.37922,
"NZL","SHPRICE","TOT","IDX2015","M","1969-08",13.37048,
"NZL","SHPRICE","TOT","IDX2015","M","1969-09",13.59769,
"NZL","SHPRICE","TOT","IDX2015","M","1969-10",13.92977,
"NZL","SHPRICE","TOT","IDX2015","M","1969-11",13.8686,
"NZL","SHPRICE","TOT","IDX2015","M","1969-12",13.97347,
"NZL","SHPRICE","TOT","IDX2015","M","1970-01",14.62888,
"NZL","SHPRICE","TOT","IDX2015","M","1970-02",14.55023,
"NZL","SHPRICE","TOT","IDX2015","M","1970-03",14.47158,
"NZL","SHPRICE","TOT","IDX2015","M","1970-04",14.44536,
"NZL","SHPRICE","TOT","IDX2015","M","1970-05",13.79869,
"NZL","SHPRICE","TOT","IDX2015","M","1970-06",14.14824,
"NZL","SHPRICE","TOT","IDX2015","M","1970-07",14.04338,
"NZL","SHPRICE","TOT","IDX2015","M","1970-08",13.97347,
"NZL","SHPRICE","TOT","IDX2015","M","1970-09",13.95599,
"NZL","SHPRICE","TOT","IDX2015","M","1970-10",13.49283,
"NZL","SHPRICE","TOT","IDX2015","M","1970-11",13.12579,
"NZL","SHPRICE","TOT","IDX2015","M","1970-12",12.96849,
"NZL","SHPRICE","TOT","IDX2015","M","1971-01",12.84615,
"NZL","SHPRICE","TOT","IDX2015","M","1971-02",12.7675,
"NZL","SHPRICE","TOT","IDX2015","M","1971-03",12.23443,
"NZL","SHPRICE","TOT","IDX2015","M","1971-04",12.42668,
"NZL","SHPRICE","TOT","IDX2015","M","1971-05",12.51407,
"NZL","SHPRICE","TOT","IDX2015","M","1971-06",12.61894,
"NZL","SHPRICE","TOT","IDX2015","M","1971-07",12.51407,
"NZL","SHPRICE","TOT","IDX2015","M","1971-08",12.05965,
"NZL","SHPRICE","TOT","IDX2015","M","1971-09",11.74505,
"NZL","SHPRICE","TOT","IDX2015","M","1971-10",12.04217,
"NZL","SHPRICE","TOT","IDX2015","M","1971-11",11.78875,
"NZL","SHPRICE","TOT","IDX2015","M","1971-12",11.97226,
"NZL","SHPRICE","TOT","IDX2015","M","1972-01",12.61894,
"NZL","SHPRICE","TOT","IDX2015","M","1972-02",12.31308,
"NZL","SHPRICE","TOT","IDX2015","M","1972-03",12.1383,
"NZL","SHPRICE","TOT","IDX2015","M","1972-04",12.11208,
"NZL","SHPRICE","TOT","IDX2015","M","1972-05",12.71507,
"NZL","SHPRICE","TOT","IDX2015","M","1972-06",13.03841,
"NZL","SHPRICE","TOT","IDX2015","M","1972-07",12.93354,
"NZL","SHPRICE","TOT","IDX2015","M","1972-08",13.0821,
"NZL","SHPRICE","TOT","IDX2015","M","1972-09",13.10832,
"NZL","SHPRICE","TOT","IDX2015","M","1972-10",13.37048,
"NZL","SHPRICE","TOT","IDX2015","M","1972-11",13.47535,
"NZL","SHPRICE","TOT","IDX2015","M","1972-12",14.12203,
"NZL","SHPRICE","TOT","IDX2015","M","1973-01",14.69879,
"NZL","SHPRICE","TOT","IDX2015","M","1973-02",14.7687,
"NZL","SHPRICE","TOT","IDX2015","M","1973-03",15.29304,
"NZL","SHPRICE","TOT","IDX2015","M","1973-04",15.31051,
"NZL","SHPRICE","TOT","IDX2015","M","1973-05",15.63385,
"NZL","SHPRICE","TOT","IDX2015","M","1973-06",16.14945,
"NZL","SHPRICE","TOT","IDX2015","M","1973-07",16.75243,
"NZL","SHPRICE","TOT","IDX2015","M","1973-08",16.39413,
"NZL","SHPRICE","TOT","IDX2015","M","1973-09",15.68629,
"NZL","SHPRICE","TOT","IDX2015","M","1973-10",15.21439,
"NZL","SHPRICE","TOT","IDX2015","M","1973-11",14.72501,
"NZL","SHPRICE","TOT","IDX2015","M","1973-12",13.90355,
"NZL","SHPRICE","TOT","IDX2015","M","1974-01",14.33176,
"NZL","SHPRICE","TOT","IDX2015","M","1974-02",14.26185,
"NZL","SHPRICE","TOT","IDX2015","M","1974-03",15.10078,
"NZL","SHPRICE","TOT","IDX2015","M","1974-04",15.02213,
"NZL","SHPRICE","TOT","IDX2015","M","1974-05",14.90853,
"NZL","SHPRICE","TOT","IDX2015","M","1974-06",13.81617,
"NZL","SHPRICE","TOT","IDX2015","M","1974-07",12.31308,
"NZL","SHPRICE","TOT","IDX2015","M","1974-08",12.21695,
"NZL","SHPRICE","TOT","IDX2015","M","1974-09",11.48289,
"NZL","SHPRICE","TOT","IDX2015","M","1974-10",10.37305,
"NZL","SHPRICE","TOT","IDX2015","M","1974-11",10.20701,
"NZL","SHPRICE","TOT","IDX2015","M","1974-12",10.51287,
"NZL","SHPRICE","TOT","IDX2015","M","1975-01",10.89738,
"NZL","SHPRICE","TOT","IDX2015","M","1975-02",11.77127,
"NZL","SHPRICE","TOT","IDX2015","M","1975-03",12.20821,
"NZL","SHPRICE","TOT","IDX2015","M","1975-04",12.55777,
"NZL","SHPRICE","TOT","IDX2015","M","1975-05",13.05588,
"NZL","SHPRICE","TOT","IDX2015","M","1975-06",12.72381,
"NZL","SHPRICE","TOT","IDX2015","M","1975-07",11.5528,
"NZL","SHPRICE","TOT","IDX2015","M","1975-08",11.12459,
"NZL","SHPRICE","TOT","IDX2015","M","1975-09",11.29063,
"NZL","SHPRICE","TOT","IDX2015","M","1975-10",11.56154,
"NZL","SHPRICE","TOT","IDX2015","M","1975-11",11.83244,
"NZL","SHPRICE","TOT","IDX2015","M","1975-12",12.14704,
"NZL","SHPRICE","TOT","IDX2015","M","1976-01",12.54903,
"NZL","SHPRICE","TOT","IDX2015","M","1976-02",13.02967,
"NZL","SHPRICE","TOT","IDX2015","M","1976-03",12.95976,
"NZL","SHPRICE","TOT","IDX2015","M","1976-04",12.52281,
"NZL","SHPRICE","TOT","IDX2015","M","1976-05",12.51407,
"NZL","SHPRICE","TOT","IDX2015","M","1976-06",12.73254,
"NZL","SHPRICE","TOT","IDX2015","M","1976-07",13.26562,
"NZL","SHPRICE","TOT","IDX2015","M","1976-08",13.66761,
"NZL","SHPRICE","TOT","IDX2015","M","1976-09",13.62391,
"NZL","SHPRICE","TOT","IDX2015","M","1976-10",13.04714,
"NZL","SHPRICE","TOT","IDX2015","M","1976-11",12.93354,
"NZL","SHPRICE","TOT","IDX2015","M","1976-12",12.36551,
"NZL","SHPRICE","TOT","IDX2015","M","1977-01",12.38299,
"NZL","SHPRICE","TOT","IDX2015","M","1977-02",12.11208,
"NZL","SHPRICE","TOT","IDX2015","M","1977-03",12.26938,"B"
"NZL","SHPRICE","TOT","IDX2015","M","1977-04",12.35677,
"NZL","SHPRICE","TOT","IDX2015","M","1977-05",12.12082,
"NZL","SHPRICE","TOT","IDX2015","M","1977-06",11.59649,
"NZL","SHPRICE","TOT","IDX2015","M","1977-07",11.04594,
"NZL","SHPRICE","TOT","IDX2015","M","1977-08",10.78378,
"NZL","SHPRICE","TOT","IDX2015","M","1977-09",10.7663,
"NZL","SHPRICE","TOT","IDX2015","M","1977-10",10.62648,
"NZL","SHPRICE","TOT","IDX2015","M","1977-11",10.60026,
"NZL","SHPRICE","TOT","IDX2015","M","1977-12",10.39926,
"NZL","SHPRICE","TOT","IDX2015","M","1978-01",10.7226,
"NZL","SHPRICE","TOT","IDX2015","M","1978-02",10.93234,
"NZL","SHPRICE","TOT","IDX2015","M","1978-03",11.22946,
"NZL","SHPRICE","TOT","IDX2015","M","1978-04",11.49162,
"NZL","SHPRICE","TOT","IDX2015","M","1978-05",11.71883,
"NZL","SHPRICE","TOT","IDX2015","M","1978-06",11.97226,
"NZL","SHPRICE","TOT","IDX2015","M","1978-07",12.16452,
"NZL","SHPRICE","TOT","IDX2015","M","1978-08",11.96352,
"NZL","SHPRICE","TOT","IDX2015","M","1978-09",11.8674,
"NZL","SHPRICE","TOT","IDX2015","M","1978-10",11.87613,
"NZL","SHPRICE","TOT","IDX2015","M","1978-11",11.67514,
"NZL","SHPRICE","TOT","IDX2015","M","1978-12",11.77127,
"NZL","SHPRICE","TOT","IDX2015","M","1979-01",11.95479,
"NZL","SHPRICE","TOT","IDX2015","M","1979-02",11.84992,
"NZL","SHPRICE","TOT","IDX2015","M","1979-03",12.06839,
"NZL","SHPRICE","TOT","IDX2015","M","1979-04",12.47038,
"NZL","SHPRICE","TOT","IDX2015","M","1979-05",12.20821,
"NZL","SHPRICE","TOT","IDX2015","M","1979-06",12.28686,
"NZL","SHPRICE","TOT","IDX2015","M","1979-07",12.40047,
"NZL","SHPRICE","TOT","IDX2015","M","1979-08",12.93354,
"NZL","SHPRICE","TOT","IDX2015","M","1979-09",13.33553,
"NZL","SHPRICE","TOT","IDX2015","M","1979-10",13.67634,
"NZL","SHPRICE","TOT","IDX2015","M","1979-11",13.74625,
"NZL","SHPRICE","TOT","IDX2015","M","1979-12",13.35301,
"NZL","SHPRICE","TOT","IDX2015","M","1980-01",13.554,
"NZL","SHPRICE","TOT","IDX2015","M","1980-02",13.84238,
"NZL","SHPRICE","TOT","IDX2015","M","1980-03",14.24437,
"NZL","SHPRICE","TOT","IDX2015","M","1980-04",14.96096,
"NZL","SHPRICE","TOT","IDX2015","M","1980-05",15.51151,
"NZL","SHPRICE","TOT","IDX2015","M","1980-06",15.76494,
"NZL","SHPRICE","TOT","IDX2015","M","1980-07",16.33296,
"NZL","SHPRICE","TOT","IDX2015","M","1980-08",16.97964,
"NZL","SHPRICE","TOT","IDX2015","M","1980-09",17.13694,
"NZL","SHPRICE","TOT","IDX2015","M","1980-10",17.94092,
"NZL","SHPRICE","TOT","IDX2015","M","1980-11",20.24798,
"NZL","SHPRICE","TOT","IDX2015","M","1980-12",20.51888,
"NZL","SHPRICE","TOT","IDX2015","M","1981-01",21.08691,
"NZL","SHPRICE","TOT","IDX2015","M","1981-02",21.57629,
"NZL","SHPRICE","TOT","IDX2015","M","1981-03",21.8035,
"NZL","SHPRICE","TOT","IDX2015","M","1981-04",23.55128,
"NZL","SHPRICE","TOT","IDX2015","M","1981-05",24.67859,
"NZL","SHPRICE","TOT","IDX2015","M","1981-06",25.30779,
"NZL","SHPRICE","TOT","IDX2015","M","1981-07",24.163,
"NZL","SHPRICE","TOT","IDX2015","M","1981-08",23.90957,
"NZL","SHPRICE","TOT","IDX2015","M","1981-09",23.97948,
"NZL","SHPRICE","TOT","IDX2015","M","1981-10",22.85217,
"NZL","SHPRICE","TOT","IDX2015","M","1981-11",23.31533,
"NZL","SHPRICE","TOT","IDX2015","M","1981-12",24.163,
"NZL","SHPRICE","TOT","IDX2015","M","1982-01",25.08058,
"NZL","SHPRICE","TOT","IDX2015","M","1982-02",25.47383,
"NZL","SHPRICE","TOT","IDX2015","M","1982-03",24.34651,
"NZL","SHPRICE","TOT","IDX2015","M","1982-04",22.79973,
"NZL","SHPRICE","TOT","IDX2015","M","1982-05",22.94829,
"NZL","SHPRICE","TOT","IDX2015","M","1982-06",22.94829,
"NZL","SHPRICE","TOT","IDX2015","M","1982-07",22.25792,
"NZL","SHPRICE","TOT","IDX2015","M","1982-08",22.60748,
"NZL","SHPRICE","TOT","IDX2015","M","1982-09",22.21423,
"NZL","SHPRICE","TOT","IDX2015","M","1982-10",22.1181,
"NZL","SHPRICE","TOT","IDX2015","M","1982-11",20.93835,
"NZL","SHPRICE","TOT","IDX2015","M","1982-12",20.37033,
"NZL","SHPRICE","TOT","IDX2015","M","1983-01",21.28791,
"NZL","SHPRICE","TOT","IDX2015","M","1983-02",22.87838,
"NZL","SHPRICE","TOT","IDX2015","M","1983-03",24.57372,
"NZL","SHPRICE","TOT","IDX2015","M","1983-04",26.23411,
"NZL","SHPRICE","TOT","IDX2015","M","1983-05",27.92945,
"NZL","SHPRICE","TOT","IDX2015","M","1983-06",28.94316,
"NZL","SHPRICE","TOT","IDX2015","M","1983-07",30.91815,
"NZL","SHPRICE","TOT","IDX2015","M","1983-08",33.0417,
"NZL","SHPRICE","TOT","IDX2015","M","1983-09",33.64468,
"NZL","SHPRICE","TOT","IDX2015","M","1983-10",34.90308,
"NZL","SHPRICE","TOT","IDX2015","M","1983-11",38.18016,
"NZL","SHPRICE","TOT","IDX2015","M","1983-12",40.0328,
"NZL","SHPRICE","TOT","IDX2015","M","1984-01",45.32856,
"NZL","SHPRICE","TOT","IDX2015","M","1984-02",45.14504,
"NZL","SHPRICE","TOT","IDX2015","M","1984-03",42.08644,
"NZL","SHPRICE","TOT","IDX2015","M","1984-04",42.55833,
"NZL","SHPRICE","TOT","IDX2015","M","1984-05",45.38973,
"NZL","SHPRICE","TOT","IDX2015","M","1984-06",43.38853,
"NZL","SHPRICE","TOT","IDX2015","M","1984-07",42.67194,
"NZL","SHPRICE","TOT","IDX2015","M","1984-08",39.50847,
"NZL","SHPRICE","TOT","IDX2015","M","1984-09",40.81056,
"NZL","SHPRICE","TOT","IDX2015","M","1984-10",40.95038,
"NZL","SHPRICE","TOT","IDX2015","M","1984-11",43.15258,
"NZL","SHPRICE","TOT","IDX2015","M","1984-12",46.31605,
"NZL","SHPRICE","TOT","IDX2015","M","1985-01",45.38099,
"NZL","SHPRICE","TOT","IDX2015","M","1985-02",45.88785,
"NZL","SHPRICE","TOT","IDX2015","M","1985-03",46.18497,
"NZL","SHPRICE","TOT","IDX2015","M","1985-04",45.04892,
"NZL","SHPRICE","TOT","IDX2015","M","1985-05",50.22233,
"NZL","SHPRICE","TOT","IDX2015","M","1985-06",50.5981,
"NZL","SHPRICE","TOT","IDX2015","M","1985-07",54.38204,
"NZL","SHPRICE","TOT","IDX2015","M","1985-08",55.36953,
"NZL","SHPRICE","TOT","IDX2015","M","1985-09",52.61678,
"NZL","SHPRICE","TOT","IDX2015","M","1985-10",51.18361,
"NZL","SHPRICE","TOT","IDX2015","M","1985-11",53.41202,
"NZL","SHPRICE","TOT","IDX2015","M","1985-12",58.52427,
"NZL","SHPRICE","TOT","IDX2015","M","1986-01",60.67403,
